Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
52,1.0,0,1,226372,0,13,12.0,0,1,5,54,515.48,25.0,1.0188679245283019,19.826153846153847,0.09090909090909091
51,1.0,0,1,226373,1,9,27.0,0,1,9,13,987.01,17.0,0.25,54.833888888888886,0.6428571428571429
56,1.0,0,1,226374,0,15,18.0,1,0,3,6,612.58,27.0,0.10526315789473684,21.877857142857145,0.42857142857142855
20,1.0,0,1,226375,0,1,26.0,0,1,0,19,546.05,20.0,0.9047619047619048,26.00238095238095,0.0
18,1.0,0,1,226376,0,5,22.0,0,1,0,14,659.13,20.0,0.7368421052631579,31.387142857142855,0.0
47,1.0,0,1,226377,0,29,6.0,1,0,8,4,227.56,7.0,0.08333333333333333,28.445,1.6
54,1.0,1,0,226378,1,25,19.0,0,1,0,39,313.25,20.0,0.7090909090909091,14.916666666666666,0.0
58,1.0,0,0,226379,0,20,20.0,0,0,7,3,835.45,7.0,0.05084745762711865,104.43125,1.75
18,1.0,0,0,226380,1,12,11.0,0,0,7,36,634.99,13.0,1.894736842105263,45.35642857142857,0.1891891891891892
26,1.0,1,0,226381,1,26,14.0,1,0,7,24,119.59,27.0,0.8888888888888888,4.271071428571429,0.28
53,1.0,1,0,226383,1,4,4.0,1,0,9,6,158.96,18.0,0.1111111111111111,8.366315789473685,1.2857142857142858
54,1.0,1,0,226384,1,11,28.0,0,0,1,49,216.06,11.0,0.8909090909090909,18.005,0.02
37,1.0,0,0,226386,0,15,24.0,0,0,4,7,685.14,2.0,0.18421052631578946,228.38,0.5
23,1.0,1,0,226387,0,9,17.0,0,0,5,3,286.63,21.0,0.125,13.028636363636364,1.25
53,1.0,1,0,226388,0,26,12.0,0,1,7,50,480.46,3.0,0.9259259259259259,120.115,0.13725490196078433
54,1.0,1,0,226389,0,16,7.0,0,1,1,9,296.65,6.0,0.16363636363636364,42.378571428571426,0.1
42,1.0,1,0,226390,0,9,16.0,0,1,2,55,357.83,5.0,1.2790697674418605,59.63833333333333,0.03571428571428571
48,1.0,0,0,226391,1,29,16.0,1,0,5,54,251.48,2.0,1.1020408163265305,83.82666666666667,0.09090909090909091
48,1.0,1,0,226392,0,10,8.0,0,1,9,13,388.12,4.0,0.2653061224489796,77.624,0.6428571428571429
32,1.0,0,1,226393,1,11,7.0,1,0,8,28,335.74,10.0,0.8484848484848485,30.521818181818183,0.27586206896551724
37,1.0,0,1,226394,0,14,8.0,0,1,7,7,824.22,11.0,0.18421052631578946,68.685,0.875
36,1.0,0,0,226395,0,28,27.0,0,1,4,53,787.75,30.0,1.4324324324324325,25.411290322580644,0.07407407407407407
59,1.0,0,0,226396,1,23,16.0,0,0,3,23,219.34,14.0,0.38333333333333336,14.622666666666667,0.125
40,1.0,0,1,226397,0,8,12.0,0,1,10,34,314.19,8.0,0.8292682926829268,34.91,0.2857142857142857
60,1.0,0,1,226398,0,1,6.0,1,0,3,59,622.85,30.0,0.9672131147540983,20.09193548387097,0.05
60,1.0,0,1,226399,1,12,3.0,1,0,9,31,164.88,24.0,0.5081967213114754,6.5952,0.28125
29,1.0,1,0,226400,1,16,21.0,0,1,3,59,149.5,5.0,1.9666666666666666,24.916666666666668,0.05
29,1.0,1,0,226401,1,2,5.0,0,1,9,46,506.34,11.0,1.5333333333333334,42.195,0.19148936170212766
52,1.0,1,0,226402,1,15,5.0,0,1,10,5,905.9,1.0,0.09433962264150944,452.95,1.6666666666666667
47,1.0,0,1,226403,1,13,2.0,0,1,3,27,340.09,19.0,0.5625,17.0045,0.10714285714285714
43,1.0,1,0,226404,1,20,23.0,0,0,2,57,599.5,17.0,1.2954545454545454,33.30555555555556,0.034482758620689655
58,1.0,0,0,226405,0,11,24.0,0,1,1,40,208.66,30.0,0.6779661016949152,6.730967741935483,0.024390243902439025
34,1.0,0,1,226406,0,8,25.0,0,0,6,32,580.86,5.0,0.9142857142857143,96.81,0.18181818181818182
18,1.0,0,0,226407,0,29,24.0,1,0,6,53,258.14,12.0,2.789473684210526,19.856923076923074,0.1111111111111111
47,1.0,0,1,226408,1,17,4.0,0,1,10,32,267.62,12.0,0.6666666666666666,20.586153846153845,0.30303030303030304
46,1.0,0,0,226409,1,18,12.0,1,0,5,19,262.32,27.0,0.40425531914893614,9.368571428571428,0.25
43,1.0,0,1,226410,0,9,19.0,0,0,5,59,552.89,15.0,1.3409090909090908,34.555625,0.08333333333333333
38,1.0,1,0,226411,0,17,22.0,1,0,7,53,354.72,7.0,1.358974358974359,44.34,0.12962962962962962
32,1.0,1,0,226412,0,18,5.0,0,0,5,7,437.62,9.0,0.21212121212121213,43.762,0.625
45,1.0,0,1,226413,0,27,27.0,1,0,5,50,338.03,6.0,1.0869565217391304,48.29,0.09803921568627451
37,1.0,1,0,226414,1,11,4.0,0,1,6,10,737.15,7.0,0.2631578947368421,92.14375,0.5454545454545454
36,1.0,1,0,226415,1,15,22.0,1,0,3,16,651.44,7.0,0.43243243243243246,81.43,0.17647058823529413
40,1.0,1,0,226416,0,27,25.0,1,0,2,33,492.61,3.0,0.8048780487804879,123.1525,0.058823529411764705
26,1.0,1,0,226417,0,25,14.0,0,0,1,51,666.94,3.0,1.8888888888888888,166.735,0.019230769230769232
25,1.0,0,1,226418,0,7,13.0,0,1,0,9,364.26,3.0,0.34615384615384615,91.065,0.0
27,1.0,0,0,226419,0,21,17.0,0,0,7,30,497.87,22.0,1.0714285714285714,21.646521739130435,0.22580645161290322
34,1.0,0,0,226420,0,11,22.0,0,0,8,37,121.63,7.0,1.0571428571428572,15.20375,0.21052631578947367
39,1.0,0,0,226422,0,27,12.0,0,1,0,16,388.34,3.0,0.4,97.085,0.0
45,1.0,1,0,226423,1,5,14.0,0,0,2,25,359.58,25.0,0.5434782608695652,13.83,0.07692307692307693
38,1.0,1,0,226424,1,23,22.0,1,0,9,28,667.65,13.0,0.717948717948718,47.68928571428571,0.3103448275862069
42,1.0,1,0,226425,1,22,6.0,0,0,4,6,721.44,16.0,0.13953488372093023,42.43764705882353,0.5714285714285714
24,1.0,0,0,226426,1,6,8.0,1,0,2,8,388.0,26.0,0.32,14.37037037037037,0.2222222222222222
56,1.0,0,0,226427,0,25,18.0,0,1,0,39,687.86,18.0,0.6842105263157895,36.20315789473684,0.0
59,1.0,0,0,226428,1,15,0.0,0,0,6,47,562.56,11.0,0.7833333333333333,46.879999999999995,0.125
37,1.0,0,0,226429,0,27,7.0,0,0,2,43,908.16,13.0,1.131578947368421,64.86857142857143,0.045454545454545456
21,1.0,0,1,226430,0,28,11.0,0,0,0,2,826.23,7.0,0.09090909090909091,103.27875,0.0
38,1.0,0,0,226431,1,20,21.0,0,1,3,5,357.26,22.0,0.1282051282051282,15.533043478260868,0.5
63,1.0,1,0,226432,0,29,15.0,1,0,8,22,996.68,16.0,0.34375,58.628235294117644,0.34782608695652173
49,1.0,0,1,226433,1,30,30.0,1,0,1,45,446.04,19.0,0.9,22.302,0.021739130434782608
51,1.0,1,0,226434,1,22,14.0,0,0,3,28,142.14,11.0,0.5384615384615384,11.844999999999999,0.10344827586206896
22,1.0,0,0,226435,0,7,2.0,0,0,6,32,795.47,11.0,1.391304347826087,66.28916666666667,0.18181818181818182
44,1.0,1,0,226436,1,16,21.0,0,1,2,55,343.0,5.0,1.2222222222222223,57.166666666666664,0.03571428571428571
38,1.0,0,1,226437,0,10,18.0,0,1,10,31,693.14,19.0,0.7948717948717948,34.657,0.3125
31,1.0,0,0,226438,1,24,12.0,0,1,5,16,910.57,7.0,0.5,113.82125,0.29411764705882354
40,1.0,0,0,226439,1,2,1.0,0,1,5,18,359.7,21.0,0.43902439024390244,16.349999999999998,0.2631578947368421
63,1.0,0,1,226440,1,9,1.0,0,0,4,39,868.53,20.0,0.609375,41.35857142857143,0.1
31,1.0,0,1,226441,1,1,7.0,1,0,7,22,636.15,6.0,0.6875,90.87857142857142,0.30434782608695654
28,1.0,1,0,226442,0,1,24.0,0,1,8,37,954.81,25.0,1.2758620689655173,36.723461538461535,0.21052631578947367
58,1.0,0,1,226443,1,27,17.0,0,0,8,39,550.93,27.0,0.6610169491525424,19.676071428571426,0.2
28,1.0,0,0,226444,1,7,11.0,0,0,6,47,227.12,18.0,1.6206896551724137,11.953684210526315,0.125
44,1.0,1,0,226445,1,7,5.0,0,1,1,41,118.53,15.0,0.9111111111111111,7.408125,0.023809523809523808
59,1.0,1,0,226446,1,17,8.0,1,0,3,36,873.27,10.0,0.6,79.38818181818182,0.08108108108108109
26,1.0,0,0,226447,0,30,20.0,0,1,8,30,837.13,15.0,1.1111111111111112,52.320625,0.25806451612903225
34,1.0,1,0,226448,1,30,25.0,1,0,1,23,881.83,1.0,0.6571428571428571,440.915,0.041666666666666664
46,1.0,1,0,226449,1,5,12.0,1,0,5,7,115.12,3.0,0.14893617021276595,28.78,0.625
22,1.0,0,0,226450,1,17,5.0,0,0,10,30,440.64,19.0,1.3043478260869565,22.032,0.3225806451612903
63,1.0,1,0,226451,0,4,29.0,0,1,9,58,330.35,12.0,0.90625,25.411538461538463,0.15254237288135594
58,1.0,0,1,226452,0,6,19.0,1,0,6,28,766.7,18.0,0.4745762711864407,40.352631578947374,0.20689655172413793
30,1.0,0,1,226453,0,17,10.0,0,0,0,58,806.2,10.0,1.8709677419354838,73.2909090909091,0.0
57,1.0,0,0,226454,1,15,5.0,0,0,10,2,315.09,30.0,0.034482758620689655,10.164193548387097,3.3333333333333335
40,1.0,0,0,226455,1,14,26.0,1,0,7,21,844.63,4.0,0.5121951219512195,168.926,0.3181818181818182
64,1.0,0,0,226456,1,8,20.0,1,0,1,49,914.94,14.0,0.7538461538461538,60.996,0.02
24,1.0,1,0,226457,0,2,7.0,0,0,8,19,750.68,28.0,0.76,25.885517241379308,0.4
39,1.0,0,0,226458,1,22,2.0,0,0,8,47,358.16,11.0,1.175,29.846666666666668,0.16666666666666666
45,1.0,0,0,226459,0,11,6.0,1,0,6,19,216.47,22.0,0.41304347826086957,9.411739130434782,0.3
43,1.0,0,0,226460,1,1,29.0,0,1,7,50,765.07,2.0,1.1363636363636365,255.02333333333334,0.13725490196078433
62,1.0,0,1,226462,0,9,18.0,1,0,3,18,401.04,2.0,0.2857142857142857,133.68,0.15789473684210525
31,1.0,0,1,226463,0,2,6.0,1,0,7,31,376.61,2.0,0.96875,125.53666666666668,0.21875
28,1.0,0,0,226464,1,20,10.0,1,0,1,5,391.6,20.0,0.1724137931034483,18.64761904761905,0.16666666666666666
24,1.0,0,0,226465,1,12,29.0,1,0,7,39,276.7,3.0,1.56,69.175,0.175
64,1.0,0,1,226466,1,18,29.0,1,0,2,16,951.95,15.0,0.24615384615384617,59.496875,0.11764705882352941
18,1.0,0,1,226467,0,9,1.0,1,0,1,29,194.82,26.0,1.5263157894736843,7.2155555555555555,0.03333333333333333
33,1.0,0,0,226468,1,2,17.0,0,1,7,26,222.38,18.0,0.7647058823529411,11.704210526315789,0.25925925925925924
20,1.0,0,1,226469,0,28,22.0,0,0,7,27,675.47,15.0,1.2857142857142858,42.216875,0.25
18,1.0,0,1,226470,1,12,27.0,0,1,9,49,130.76,29.0,2.5789473684210527,4.358666666666666,0.18
40,1.0,1,0,226471,0,9,25.0,0,0,3,49,949.36,30.0,1.1951219512195121,30.62451612903226,0.06
60,1.0,0,1,226472,1,6,22.0,0,1,7,30,737.81,11.0,0.4918032786885246,61.48416666666666,0.22580645161290322
29,1.0,1,0,226473,0,17,5.0,1,0,7,48,641.72,30.0,1.6,20.700645161290325,0.14285714285714285
44,1.0,0,1,226474,0,26,11.0,0,1,2,7,341.8,3.0,0.15555555555555556,85.45,0.25
30,1.0,0,1,226475,1,9,30.0,0,0,8,3,898.58,8.0,0.0967741935483871,99.84222222222223,2.0
41,1.0,1,0,226476,1,18,11.0,0,1,7,22,259.08,1.0,0.5238095238095238,129.54,0.30434782608695654
49,1.0,0,1,226477,1,28,28.0,0,0,9,17,548.92,8.0,0.34,60.99111111111111,0.5
24,1.0,0,0,226478,1,7,3.0,0,1,6,2,817.94,18.0,0.08,43.04947368421053,2.0
38,1.0,0,1,226479,1,18,17.0,0,1,4,16,736.79,8.0,0.41025641025641024,81.86555555555555,0.23529411764705882
19,1.0,1,0,226480,0,29,24.0,0,0,2,2,437.52,20.0,0.1,20.834285714285713,0.6666666666666666
30,1.0,1,0,226481,0,23,18.0,0,1,9,60,965.49,15.0,1.935483870967742,60.343125,0.14754098360655737
30,1.0,1,0,226482,1,23,18.0,1,0,10,60,326.05,12.0,1.935483870967742,25.08076923076923,0.16393442622950818
62,1.0,0,0,226483,1,20,21.0,1,0,6,47,815.93,1.0,0.746031746031746,407.965,0.125
47,1.0,0,0,226484,0,21,25.0,0,0,1,9,653.23,11.0,0.1875,54.435833333333335,0.1
33,1.0,0,0,226486,0,16,13.0,0,0,7,39,593.67,30.0,1.1470588235294117,19.15064516129032,0.175
38,1.0,0,1,226487,0,7,18.0,0,1,10,38,246.44,20.0,0.9743589743589743,11.735238095238095,0.2564102564102564
20,1.0,0,0,226488,1,21,4.0,1,0,7,34,684.0,11.0,1.619047619047619,57.0,0.2
20,1.0,0,1,226489,0,9,23.0,0,1,9,8,771.72,29.0,0.38095238095238093,25.724,1.0
28,1.0,0,0,226490,1,25,16.0,0,1,10,53,869.95,6.0,1.8275862068965518,124.27857142857144,0.18518518518518517
43,1.0,0,0,226491,0,4,30.0,0,1,1,59,373.31,11.0,1.3409090909090908,31.109166666666667,0.016666666666666666
64,1.0,1,0,226492,0,26,14.0,1,0,2,4,800.21,30.0,0.06153846153846154,25.813225806451616,0.4
40,1.0,0,1,226493,1,21,28.0,1,0,1,26,695.93,21.0,0.6341463414634146,31.633181818181814,0.037037037037037035
48,1.0,1,0,226494,1,30,6.0,0,0,0,5,886.04,6.0,0.10204081632653061,126.57714285714285,0.0
57,1.0,0,1,226495,1,7,26.0,0,1,6,20,842.14,16.0,0.3448275862068966,49.53764705882353,0.2857142857142857
18,1.0,1,0,226496,0,2,0.0,0,0,8,30,611.39,2.0,1.5789473684210527,203.79666666666665,0.25806451612903225
49,1.0,1,0,226497,1,6,6.0,0,0,1,14,714.55,7.0,0.28,89.31875,0.06666666666666667
29,1.0,1,0,226498,0,23,0.0,0,0,2,39,279.28,9.0,1.3,27.927999999999997,0.05
33,1.0,0,1,226499,0,20,29.0,0,0,9,29,556.97,19.0,0.8529411764705882,27.8485,0.3
18,1.0,0,1,226500,0,22,5.0,0,1,10,2,321.0,8.0,0.10526315789473684,35.666666666666664,3.3333333333333335
36,1.0,1,0,226501,0,22,19.0,0,1,9,4,124.71,17.0,0.10810810810810811,6.928333333333333,1.8
49,1.0,0,1,226502,1,17,8.0,1,0,2,35,198.1,18.0,0.7,10.426315789473684,0.05555555555555555
38,1.0,0,1,226503,0,22,21.0,0,0,5,50,206.59,1.0,1.2820512820512822,103.295,0.09803921568627451
35,1.0,0,0,226504,1,11,21.0,1,0,3,40,139.68,1.0,1.1111111111111112,69.84,0.07317073170731707
40,1.0,0,1,226505,1,5,25.0,0,1,7,58,116.24,14.0,1.4146341463414633,7.749333333333333,0.11864406779661017
24,1.0,1,0,226506,0,30,1.0,1,0,3,60,143.09,28.0,2.4,4.934137931034483,0.04918032786885246
63,1.0,1,0,226507,1,12,20.0,0,1,9,59,247.76,7.0,0.921875,30.97,0.15
62,1.0,0,0,226508,1,27,22.0,1,0,2,8,111.63,3.0,0.12698412698412698,27.9075,0.2222222222222222
30,1.0,1,0,226509,1,2,17.0,0,1,9,5,695.42,22.0,0.16129032258064516,30.235652173913042,1.5
20,1.0,0,0,226510,1,30,8.0,0,1,8,22,797.0,3.0,1.0476190476190477,199.25,0.34782608695652173
56,1.0,0,0,226511,1,5,20.0,0,1,7,49,206.48,13.0,0.8596491228070176,14.748571428571427,0.14
44,1.0,0,1,226512,1,12,20.0,0,1,4,10,391.91,11.0,0.2222222222222222,32.65916666666667,0.36363636363636365
22,1.0,0,0,226513,0,30,18.0,0,1,1,59,122.68,20.0,2.5652173913043477,5.841904761904762,0.016666666666666666
35,1.0,1,0,226514,1,4,23.0,0,1,6,23,994.36,26.0,0.6388888888888888,36.82814814814815,0.25
22,1.0,0,1,226515,1,8,17.0,1,0,4,57,739.41,9.0,2.4782608695652173,73.941,0.06896551724137931
18,1.0,0,0,226516,0,18,29.0,1,0,10,4,499.72,20.0,0.21052631578947367,23.79619047619048,2.0
18,1.0,0,0,226517,1,28,23.0,0,1,2,27,724.84,1.0,1.4210526315789473,362.42,0.07142857142857142
32,1.0,1,0,226518,0,4,2.0,1,0,0,16,141.61,4.0,0.48484848484848486,28.322000000000003,0.0
43,1.0,0,0,226519,0,16,21.0,0,1,2,7,760.06,6.0,0.1590909090909091,108.58,0.25
60,1.0,0,1,226520,1,13,25.0,1,0,8,12,883.71,27.0,0.19672131147540983,31.56107142857143,0.6153846153846154
36,1.0,0,1,226521,0,6,0.0,0,0,1,55,350.03,6.0,1.4864864864864864,50.00428571428571,0.017857142857142856
42,1.0,0,0,226522,1,1,26.0,0,1,0,56,881.91,8.0,1.302325581395349,97.99,0.0
44,1.0,0,0,226523,0,23,18.0,0,1,4,32,326.62,1.0,0.7111111111111111,163.31,0.12121212121212122
46,1.0,0,1,226524,1,7,25.0,0,0,7,57,425.31,23.0,1.2127659574468086,17.72125,0.1206896551724138
50,1.0,0,1,226525,1,4,6.0,0,0,5,58,127.89,5.0,1.1372549019607843,21.315,0.0847457627118644
37,1.0,1,0,226526,0,19,17.0,0,0,5,11,605.52,27.0,0.2894736842105263,21.625714285714285,0.4166666666666667
57,1.0,1,0,226527,0,7,26.0,0,1,4,4,408.88,28.0,0.06896551724137931,14.099310344827586,0.8
26,1.0,1,0,226528,1,30,0.0,0,1,9,40,701.33,10.0,1.4814814814814814,63.75727272727273,0.21951219512195122
57,1.0,0,1,226529,1,18,8.0,1,0,1,49,368.73,16.0,0.8448275862068966,21.69,0.02
62,1.0,1,0,226530,1,30,25.0,1,0,6,5,434.63,8.0,0.07936507936507936,48.29222222222222,1.0
20,1.0,1,0,226531,0,18,10.0,0,0,7,7,714.86,1.0,0.3333333333333333,357.43,0.875
32,1.0,0,1,226532,1,2,25.0,0,0,8,34,421.93,6.0,1.0303030303030303,60.27571428571429,0.22857142857142856
56,1.0,0,1,226533,1,18,8.0,0,0,2,14,685.94,21.0,0.24561403508771928,31.179090909090913,0.13333333333333333
31,1.0,1,0,226534,0,25,28.0,0,0,5,38,143.72,10.0,1.1875,13.065454545454545,0.1282051282051282
30,1.0,1,0,226535,1,14,15.0,0,1,9,47,426.66,24.0,1.5161290322580645,17.0664,0.1875
49,1.0,1,0,226536,0,28,26.0,0,0,2,23,387.28,3.0,0.46,96.82,0.08333333333333333
23,1.0,0,0,226537,0,8,29.0,0,0,1,57,602.42,15.0,2.375,37.65125,0.017241379310344827
49,1.0,0,1,226538,0,17,17.0,0,0,9,37,756.17,30.0,0.74,24.39258064516129,0.23684210526315788
21,1.0,0,1,226539,1,4,6.0,1,0,8,15,957.09,20.0,0.6818181818181818,45.575714285714284,0.5
42,1.0,1,0,226540,0,21,26.0,1,0,8,15,924.93,16.0,0.3488372093023256,54.40764705882353,0.5
61,1.0,0,0,226541,1,24,27.0,1,0,3,7,713.9,4.0,0.11290322580645161,142.78,0.375
54,1.0,1,0,226542,0,7,4.0,1,0,2,58,864.48,2.0,1.0545454545454545,288.16,0.03389830508474576
56,1.0,0,0,226543,0,14,20.0,1,0,6,8,934.79,27.0,0.14035087719298245,33.38535714285714,0.6666666666666666
32,1.0,0,0,226544,1,28,20.0,0,1,1,47,490.76,30.0,1.4242424242424243,15.830967741935483,0.020833333333333332
57,1.0,0,0,226545,0,6,21.0,0,0,8,14,213.89,12.0,0.2413793103448276,16.45307692307692,0.5333333333333333
23,1.0,0,1,226546,0,2,25.0,1,0,4,30,345.35,16.0,1.25,20.314705882352943,0.12903225806451613
59,1.0,1,0,226547,1,25,11.0,0,0,3,3,748.95,6.0,0.05,106.99285714285715,0.75
37,1.0,0,0,226548,1,28,29.0,0,1,1,17,328.74,30.0,0.4473684210526316,10.604516129032259,0.05555555555555555
31,1.0,0,1,226549,0,26,5.0,0,1,10,28,374.04,18.0,0.875,19.686315789473685,0.3448275862068966
30,1.0,0,0,226550,1,22,24.0,1,0,9,26,586.09,8.0,0.8387096774193549,65.12111111111112,0.3333333333333333
59,1.0,0,1,226551,1,23,20.0,0,1,3,12,810.82,29.0,0.2,27.027333333333335,0.23076923076923078
23,1.0,0,0,226552,1,14,17.0,1,0,2,26,255.97,17.0,1.0833333333333333,14.220555555555556,0.07407407407407407
63,1.0,1,0,226553,0,5,21.0,0,1,4,7,751.3,14.0,0.109375,50.086666666666666,0.5
23,1.0,1,0,226554,0,2,4.0,0,1,3,25,860.79,15.0,1.0416666666666667,53.799375,0.11538461538461539
56,1.0,0,0,226555,1,16,4.0,0,1,8,54,175.4,10.0,0.9473684210526315,15.945454545454545,0.14545454545454545
44,1.0,1,0,226556,0,1,24.0,1,0,2,54,521.87,27.0,1.2,18.638214285714287,0.03636363636363636
58,1.0,1,0,226557,1,5,30.0,1,0,0,27,974.91,18.0,0.4576271186440678,51.311052631578946,0.0
48,1.0,1,0,226558,1,4,15.0,1,0,8,52,764.0,14.0,1.0612244897959184,50.93333333333333,0.1509433962264151
28,1.0,0,0,226560,0,17,9.0,1,0,2,8,504.38,1.0,0.27586206896551724,252.19,0.2222222222222222
41,1.0,1,0,226561,0,1,9.0,0,0,10,6,886.46,12.0,0.14285714285714285,68.18923076923078,1.4285714285714286
27,1.0,1,0,226562,0,24,11.0,0,1,6,4,992.65,4.0,0.14285714285714285,198.53,1.2
39,1.0,1,0,226563,0,4,12.0,1,0,6,22,436.65,2.0,0.55,145.54999999999998,0.2608695652173913
54,1.0,0,1,226565,1,8,3.0,0,1,2,26,365.43,27.0,0.4727272727272727,13.05107142857143,0.07407407407407407
46,1.0,1,0,226566,1,12,15.0,0,0,6,50,402.03,12.0,1.0638297872340425,30.925384615384612,0.11764705882352941
37,1.0,1,0,226567,0,2,30.0,0,0,6,5,827.1,18.0,0.13157894736842105,43.53157894736842,1.0
18,1.0,0,0,226568,1,6,15.0,0,1,7,30,991.93,4.0,1.5789473684210527,198.386,0.22580645161290322
51,1.0,0,1,226569,1,30,6.0,0,0,1,51,686.33,27.0,0.9807692307692307,24.511785714285715,0.019230769230769232
47,1.0,1,0,226570,1,30,10.0,0,1,5,16,577.03,11.0,0.3333333333333333,48.08583333333333,0.29411764705882354
19,1.0,0,0,226571,0,23,8.0,0,0,4,36,803.66,11.0,1.8,66.97166666666666,0.10810810810810811
20,1.0,0,0,226572,1,3,28.0,1,0,6,40,719.57,28.0,1.9047619047619047,24.812758620689657,0.14634146341463414
25,1.0,0,0,226573,1,21,16.0,1,0,9,53,633.91,15.0,2.0384615384615383,39.619375,0.16666666666666666
54,1.0,1,0,226574,1,19,1.0,0,1,8,60,572.85,26.0,1.0909090909090908,21.21666666666667,0.13114754098360656
45,1.0,0,0,226575,1,24,30.0,1,0,3,50,144.81,24.0,1.0869565217391304,5.7924,0.058823529411764705
24,1.0,0,0,226576,0,11,28.0,1,0,1,11,679.46,13.0,0.44,48.53285714285715,0.08333333333333333
59,1.0,0,0,226577,1,5,12.0,0,1,6,37,673.24,26.0,0.6166666666666667,24.934814814814814,0.15789473684210525
46,1.0,0,1,226578,1,5,20.0,0,0,5,59,763.82,15.0,1.2553191489361701,47.73875,0.08333333333333333
65,1.0,1,0,226579,1,3,14.0,1,0,3,5,525.89,23.0,0.07575757575757576,21.91208333333333,0.5
46,1.0,0,0,226580,0,4,21.0,1,0,8,30,441.04,21.0,0.6382978723404256,20.047272727272727,0.25806451612903225
23,1.0,0,1,226581,1,12,3.0,0,1,2,6,102.47,26.0,0.25,3.795185185185185,0.2857142857142857
59,1.0,1,0,226583,1,15,2.0,1,0,7,30,399.03,14.0,0.5,26.601999999999997,0.22580645161290322
47,1.0,0,1,226584,0,14,10.0,0,0,5,46,630.29,4.0,0.9583333333333334,126.05799999999999,0.10638297872340426
31,1.0,0,0,226585,1,12,22.0,0,0,7,45,170.25,23.0,1.40625,7.09375,0.15217391304347827
51,1.0,0,0,226586,0,27,16.0,0,0,4,60,425.55,2.0,1.1538461538461537,141.85,0.06557377049180328
25,1.0,0,1,226587,0,15,29.0,1,0,10,14,941.47,12.0,0.5384615384615384,72.42076923076924,0.6666666666666666
29,1.0,0,0,226588,1,16,14.0,1,0,0,57,224.35,3.0,1.9,56.0875,0.0
20,1.0,0,1,226589,0,18,6.0,0,1,8,54,243.12,18.0,2.5714285714285716,12.795789473684211,0.14545454545454545
59,1.0,0,1,226590,1,3,25.0,1,0,5,11,343.13,9.0,0.18333333333333332,34.313,0.4166666666666667
56,1.0,0,1,226591,1,5,13.0,0,1,3,3,595.5,30.0,0.05263157894736842,19.20967741935484,0.75
18,1.0,0,1,226592,0,14,7.0,0,0,6,36,556.28,6.0,1.894736842105263,79.46857142857142,0.16216216216216217
30,1.0,0,0,226593,0,19,15.0,0,1,8,34,291.76,19.0,1.096774193548387,14.588,0.22857142857142856
55,1.0,0,0,226594,1,20,11.0,1,0,2,27,331.77,2.0,0.48214285714285715,110.58999999999999,0.07142857142857142
29,1.0,1,0,226595,0,7,13.0,0,1,2,48,750.89,29.0,1.6,25.029666666666667,0.04081632653061224
57,1.0,1,0,226596,1,26,5.0,1,0,0,46,762.97,22.0,0.7931034482758621,33.17260869565217,0.0
32,1.0,0,0,226597,1,27,21.0,0,1,1,42,105.37,21.0,1.2727272727272727,4.789545454545455,0.023255813953488372
49,1.0,1,0,226598,1,17,29.0,0,0,9,19,211.71,14.0,0.38,14.114,0.45
54,1.0,0,0,226599,1,3,10.0,1,0,6,21,171.77,18.0,0.38181818181818183,9.040526315789474,0.2727272727272727
22,1.0,1,0,226600,0,28,6.0,1,0,4,23,527.32,24.0,1.0,21.0928,0.16666666666666666
60,1.0,0,1,226601,1,20,0.0,1,0,6,45,862.71,29.0,0.7377049180327869,28.757,0.13043478260869565
26,1.0,0,1,226602,1,14,28.0,0,0,3,12,878.98,23.0,0.4444444444444444,36.62416666666667,0.23076923076923078
64,1.0,1,0,226603,1,29,30.0,1,0,4,36,280.84,25.0,0.5538461538461539,10.80153846153846,0.10810810810810811
44,1.0,0,1,226604,0,13,19.0,0,1,9,51,408.09,12.0,1.1333333333333333,31.39153846153846,0.17307692307692307
59,1.0,0,1,226605,0,29,0.0,1,0,5,46,674.28,5.0,0.7666666666666667,112.38,0.10638297872340426
21,1.0,1,0,226606,0,2,16.0,0,0,6,35,674.17,25.0,1.5909090909090908,25.92961538461538,0.16666666666666666
53,1.0,0,1,226607,1,5,27.0,0,0,1,53,791.62,23.0,0.9814814814814815,32.98416666666667,0.018518518518518517
33,1.0,0,1,226608,0,8,16.0,1,0,0,9,356.59,23.0,0.2647058823529412,14.857916666666666,0.0
30,1.0,1,0,226609,0,5,22.0,0,1,6,50,144.46,21.0,1.6129032258064515,6.566363636363636,0.11764705882352941
62,1.0,0,1,226610,0,9,28.0,0,1,9,46,453.72,28.0,0.7301587301587301,15.645517241379311,0.19148936170212766
37,1.0,1,0,226611,1,5,16.0,0,0,0,11,365.01,9.0,0.2894736842105263,36.501,0.0
45,1.0,1,0,226612,1,11,6.0,0,1,3,21,888.49,1.0,0.45652173913043476,444.245,0.13636363636363635
33,1.0,1,0,226613,1,8,20.0,1,0,6,45,606.63,17.0,1.3235294117647058,33.70166666666667,0.13043478260869565
