CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Quarterly
361156,44,24,26.0,0,9.0,832.95,16,0.0,1,0,0,1
361157,40,36,18.0,1,3.0,927.38,4,0.0,1,0,1,0
361158,30,40,16.0,1,1.0,598.14,6,0.0,1,0,0,0
361159,33,9,25.0,1,5.0,582.63,3,0.0,0,0,0,0
361160,35,9,3.0,1,3.0,985.0,5,0.0,1,1,0,0
361161,46,50,7.0,2,14.0,601.71,24,0.0,1,0,0,1
361162,43,60,15.0,3,3.0,643.17,1,0.0,1,1,0,0
361163,48,43,20.0,4,6.0,651.55,28,0.0,1,0,1,1
361164,41,8,10.0,1,18.0,896.71,24,0.0,1,0,0,1
361165,49,9,14.0,3,11.0,647.56,25,0.0,1,0,1,0
361166,23,4,14.0,1,9.0,849.77,8,0.0,1,1,0,1
361167,46,35,25.0,4,8.0,676.34,16,0.0,1,0,0,1
361168,37,38,5.0,2,0.0,676.36,29,0.0,1,0,1,0
361169,49,26,8.0,2,20.0,960.28,15,0.0,0,1,0,0
361170,36,33,6.0,3,19.0,802.81,21,0.0,1,0,1,1
361171,25,37,5.0,2,11.0,522.0,3,0.0,1,0,1,0
361172,48,59,17.0,3,7.0,836.47,4,0.0,0,0,1,1
361173,31,49,30.0,1,4.0,878.09,6,0.0,0,0,0,0
361174,29,25,21.0,0,1.0,512.13,11,0.0,0,0,1,0
361175,32,40,6.0,2,20.0,975.65,30,0.0,1,0,1,0
361176,30,34,6.0,2,3.0,702.32,22,0.0,1,0,1,1
361177,42,40,19.0,3,12.0,800.38,28,0.0,1,0,1,1
361178,49,53,20.0,3,11.0,956.6,19,0.0,1,1,0,1
361179,41,14,28.0,1,18.0,532.34,13,0.0,0,0,1,1
361180,21,47,2.0,0,4.0,784.21,11,0.0,1,0,0,0
361181,33,43,5.0,0,20.0,854.89,2,0.0,1,0,1,1
361182,34,21,20.0,3,10.0,844.87,3,0.0,0,0,1,1
361183,20,34,1.0,0,10.0,720.18,3,0.0,1,0,1,0
361184,49,55,11.0,3,8.0,527.48,5,0.0,1,0,1,0
361185,46,8,13.0,0,4.0,848.41,12,0.0,0,0,0,0
361186,36,15,21.0,2,8.0,950.59,9,0.0,0,0,1,1
361187,43,47,1.0,4,16.0,847.2,12,0.0,0,0,1,0
361188,49,24,15.0,1,16.0,798.49,30,0.0,1,1,0,1
361189,33,29,14.0,0,7.0,656.96,21,0.0,1,0,1,0
361190,28,45,16.0,2,14.0,991.65,14,0.0,0,1,0,1
361191,42,12,24.0,3,8.0,691.37,13,0.0,0,0,0,1
361192,38,42,23.0,2,8.0,739.31,10,0.0,1,0,1,0
361193,31,45,4.0,0,13.0,963.38,19,0.0,1,0,0,1
361194,38,44,27.0,1,6.0,659.71,15,0.0,1,0,1,0
361195,48,21,28.0,2,20.0,957.06,1,0.0,0,1,0,1
361196,26,10,29.0,0,4.0,910.19,2,0.0,1,1,0,1
361197,33,21,23.0,2,13.0,815.17,2,0.0,0,1,0,0
361198,41,16,20.0,0,9.0,950.38,4,0.0,0,0,0,1
361199,50,48,1.0,4,16.0,768.71,14,0.0,0,0,0,0
361200,37,18,29.0,0,14.0,637.82,26,0.0,1,0,0,0
361201,26,33,4.0,2,10.0,564.02,27,0.0,1,1,0,0
361202,38,41,15.0,1,19.0,666.27,14,0.0,1,1,0,1
361203,31,26,6.0,2,9.0,582.67,8,0.0,0,0,1,1
361204,32,30,23.0,1,13.0,588.53,13,0.0,0,0,0,1
361205,41,57,26.0,4,12.0,863.94,1,0.0,0,0,0,1
361206,47,52,8.0,0,4.0,548.84,6,0.0,0,0,0,0
361207,40,25,11.0,3,15.0,796.33,11,0.0,0,0,1,1
361208,46,51,17.0,1,9.0,835.43,9,0.0,0,1,0,0
361209,49,41,11.0,4,8.0,832.14,2,0.0,1,0,1,0
361210,43,33,17.0,3,17.0,606.91,6,0.0,1,1,0,1
361211,19,40,3.0,1,9.0,569.43,5,0.0,0,1,0,0
361212,30,54,25.0,1,15.0,854.28,12,0.0,0,1,0,0
361213,31,40,5.0,3,4.0,789.12,6,0.0,1,1,0,0
361214,34,53,14.0,3,11.0,658.68,4,0.0,0,1,0,0
361215,23,49,12.0,2,1.0,716.86,12,0.0,1,1,0,1
361216,36,53,26.0,2,18.0,695.94,2,0.0,1,0,0,0
361217,42,60,13.0,0,14.0,614.67,19,0.0,1,0,1,1
361218,39,56,7.0,2,10.0,911.98,5,0.0,0,0,0,1
361219,36,35,19.0,0,11.0,973.66,4,0.0,0,1,0,0
361220,20,3,30.0,2,17.0,802.89,8,0.0,0,0,1,1
361221,37,34,17.0,0,18.0,647.18,22,0.0,1,0,1,1
361222,29,30,17.0,0,1.0,509.98,19,0.0,1,0,1,1
361223,29,44,8.0,2,6.0,951.21,28,0.0,1,1,0,1
361224,36,54,28.0,2,8.0,981.38,6,0.0,1,0,0,0
361225,43,8,12.0,4,19.0,645.96,24,0.0,1,0,0,1
361226,31,25,23.0,1,6.0,790.68,12,0.0,1,0,1,1
361227,49,40,8.0,1,15.0,861.15,20,0.0,1,0,1,1
361228,41,53,15.0,3,3.0,917.6,3,0.0,1,0,0,0
361229,50,18,10.0,5,5.0,667.16,3,0.0,1,1,0,1
361230,38,1,28.0,2,4.0,874.23,19,0.0,1,1,0,1
361231,43,60,14.0,2,19.0,602.1,29,0.0,1,0,1,0
361232,30,35,4.0,0,18.0,548.98,15,0.0,1,0,1,1
361233,42,48,23.0,1,15.0,601.53,7,0.0,1,0,0,1
361234,40,11,2.0,1,5.0,683.08,14,0.0,0,1,0,0
361235,37,53,3.0,0,20.0,627.08,9,0.0,0,0,1,0
361236,26,16,18.0,2,0.0,921.14,9,0.0,1,1,0,1
361237,33,52,1.0,0,7.0,983.41,12,0.0,1,1,0,1
361238,50,32,23.0,3,2.0,699.73,3,0.0,1,0,0,0
361239,25,48,26.0,2,7.0,856.21,19,0.0,1,0,1,1
361240,34,15,28.0,3,19.0,932.01,29,0.0,1,0,1,0
361241,25,44,7.0,2,7.0,653.15,9,0.0,1,0,1,1
361242,49,42,15.0,3,6.0,744.21,29,0.0,1,1,0,1
361243,42,26,21.0,3,14.0,961.34,11,0.0,0,0,0,0
361244,50,42,6.0,5,13.0,993.66,14,0.0,1,1,0,0
361245,44,30,15.0,4,2.0,840.77,13,0.0,1,0,1,1
361246,34,6,6.0,0,12.0,926.4,6,0.0,1,0,0,0
361247,40,59,11.0,1,15.0,743.09,5,0.0,0,0,1,1
361248,41,1,24.0,3,20.0,699.0,27,0.0,1,0,1,1
361249,50,55,20.0,2,19.0,706.1,8,0.0,1,0,0,1
361250,48,18,18.0,4,20.0,940.68,7,0.0,0,0,1,0
361251,18,12,26.0,1,18.0,695.94,25,0.0,1,0,0,0
361252,46,6,19.0,3,0.0,780.97,18,0.0,1,1,0,0
361253,24,52,30.0,1,6.0,905.92,15,0.0,0,0,0,1
361254,40,51,1.0,0,12.0,668.02,11,0.0,1,0,0,1
361255,19,6,6.0,0,1.0,840.08,11,0.0,0,0,0,0
361256,44,41,19.0,2,12.0,676.06,2,0.0,1,0,1,1
361257,42,58,28.0,1,7.0,768.34,13,0.0,0,1,0,1
361258,43,59,25.0,4,16.0,767.52,5,0.0,1,1,0,1
361259,33,49,11.0,1,11.0,906.52,18,0.0,1,1,0,1
361260,49,38,4.0,1,12.0,865.6,14,0.0,1,0,1,1
361261,35,47,13.0,3,16.0,910.66,6,0.0,1,0,0,0
361262,24,42,1.0,1,11.0,952.2,27,0.0,1,0,0,0
361263,32,60,24.0,0,15.0,530.29,1,0.0,0,1,0,1
361264,35,28,21.0,3,10.0,602.6,11,0.0,0,0,1,1
361265,44,15,12.0,3,1.0,953.87,29,0.0,1,0,0,0
361266,33,13,30.0,2,18.0,931.9,9,0.0,0,1,0,0
361267,45,42,25.0,3,11.0,691.91,2,0.0,0,0,1,1
361268,45,44,25.0,1,7.0,843.98,8,0.0,1,1,0,1
361269,43,39,9.0,3,5.0,694.75,4,0.0,1,0,0,0
361270,49,23,10.0,4,9.0,615.2,11,0.0,1,1,0,1
361271,38,59,24.0,1,14.0,820.24,3,0.0,1,0,1,1
361272,35,45,13.0,2,7.0,862.65,1,0.0,0,1,0,0
361273,45,15,13.0,1,12.0,988.25,7,0.0,0,0,0,1
361274,19,11,23.0,0,18.0,819.65,14,0.0,0,0,0,0
361275,43,15,22.0,4,12.0,832.72,11,0.0,0,1,0,0
361276,31,41,9.0,1,4.0,529.34,14,0.0,0,0,1,0
361277,22,10,9.0,1,9.0,673.28,13,0.0,0,0,0,0
361278,47,17,19.0,0,2.0,789.03,22,0.0,1,0,0,0
361279,42,21,10.0,3,19.0,770.13,1,0.0,1,0,0,1
361280,22,43,27.0,0,17.0,792.78,5,0.0,1,0,1,0
361281,42,13,15.0,0,7.0,640.92,20,0.0,1,1,0,1
361282,18,34,12.0,1,12.0,720.58,12,0.0,0,0,0,0
361283,46,49,26.0,4,0.0,553.4,13,0.0,0,1,0,1
361284,36,40,23.0,3,5.0,853.22,11,0.0,0,1,0,1
361285,41,60,25.0,3,4.0,931.17,2,0.0,0,0,1,1
361286,37,58,3.0,2,1.0,720.51,20,0.0,1,0,1,1
361287,35,32,3.0,3,18.0,589.12,11,0.0,1,0,1,1
361288,37,16,28.0,2,12.0,558.97,12,0.0,0,0,0,1
361289,20,7,29.0,1,17.0,976.64,8,0.0,1,0,0,1
361290,42,16,20.0,4,11.0,999.6,9,0.0,0,1,0,0
361291,49,55,29.0,4,17.0,549.16,30,0.0,1,0,0,0
361292,36,44,13.0,2,20.0,883.42,20,0.0,1,1,0,0
361293,50,45,4.0,5,15.0,874.62,13,0.0,1,1,0,1
361294,48,35,16.0,1,5.0,540.35,13,0.0,1,1,0,0
361295,30,48,13.0,2,3.0,628.13,25,0.0,1,1,0,0
361296,38,57,15.0,1,3.0,527.55,14,0.0,0,0,0,1
361297,33,55,22.0,0,5.0,981.93,11,0.0,0,0,0,0
361298,50,48,4.0,4,8.0,790.24,14,0.0,0,0,1,0
361299,19,20,17.0,0,4.0,621.29,13,0.0,0,0,0,1
361300,38,59,16.0,1,1.0,609.44,24,0.0,1,0,1,1
361301,46,34,20.0,0,7.0,581.33,5,0.0,1,1,0,0
361302,48,2,13.0,3,10.0,686.16,22,0.0,1,1,0,1
361303,46,37,6.0,4,0.0,999.65,17,0.0,1,0,1,0
361304,25,8,23.0,2,17.0,651.15,6,0.0,1,1,0,0
361305,34,59,28.0,1,13.0,869.24,14,0.0,1,1,0,0
361306,19,8,1.0,1,7.0,614.58,9,0.0,1,0,1,1
361307,39,1,20.0,2,13.0,986.12,13,0.0,0,1,0,1
361308,19,21,21.0,0,10.0,720.59,8,0.0,0,1,0,1
361309,50,27,19.0,3,11.0,673.21,17,0.0,1,0,1,0
361310,48,33,8.0,2,1.0,634.7,16,0.0,1,1,0,0
361311,29,27,11.0,2,11.0,572.79,6,0.0,1,1,0,1
361312,36,47,20.0,0,8.0,836.29,12,0.0,1,0,1,1
361313,49,44,7.0,2,15.0,947.77,11,0.0,0,0,1,0
361314,39,46,26.0,2,4.0,740.26,13,0.0,0,0,1,0
361315,32,24,10.0,2,7.0,676.14,3,0.0,0,0,0,0
361316,36,32,2.0,2,9.0,781.67,6,0.0,1,0,1,0
361317,34,49,2.0,0,12.0,628.54,3,0.0,1,0,0,1
361318,48,25,5.0,3,7.0,534.0,8,0.0,1,1,0,0
361319,29,51,12.0,1,12.0,957.46,21,0.0,1,1,0,1
361320,40,7,28.0,1,11.0,592.18,7,0.0,0,0,1,1
361321,49,11,4.0,0,13.0,995.46,4,0.0,0,0,0,0
361322,43,47,6.0,1,14.0,859.85,18,0.0,1,0,1,0
361323,39,31,20.0,0,16.0,532.4,21,0.0,1,0,1,1
361324,35,58,14.0,1,17.0,704.07,27,0.0,1,1,0,1
361325,42,37,24.0,3,10.0,987.38,27,0.0,1,0,1,1
361326,43,56,25.0,0,15.0,924.82,8,0.0,0,0,0,1
361327,39,18,15.0,2,19.0,992.74,11,0.0,1,0,0,0
361328,45,38,30.0,0,4.0,675.21,19,0.0,1,0,1,0
361329,50,53,16.0,0,11.0,985.58,2,0.0,0,0,0,1
361330,46,53,5.0,0,2.0,561.77,3,0.0,0,0,1,0
361331,22,49,7.0,2,15.0,865.15,2,0.0,1,0,1,0
361332,31,24,13.0,1,20.0,837.13,25,0.0,1,0,0,1
361333,24,47,26.0,1,6.0,998.54,6,0.0,0,0,1,1
361334,50,52,16.0,1,14.0,700.19,18,0.0,1,0,1,1
361335,49,37,18.0,2,16.0,700.42,1,0.0,1,0,1,1
361336,36,34,24.0,0,1.0,602.23,3,0.0,0,0,1,1
361337,30,54,27.0,2,1.0,839.59,17,0.0,1,0,0,1
361338,29,41,9.0,2,6.0,809.04,3,0.0,1,1,0,0
361339,44,34,12.0,4,4.0,799.48,13,0.0,0,0,0,1
361340,43,44,3.0,1,17.0,918.91,6,0.0,0,0,0,1
361341,40,4,5.0,0,19.0,971.51,27,0.0,1,0,1,1
361342,43,60,2.0,0,17.0,734.06,1,0.0,0,0,1,0
361343,45,53,30.0,2,5.0,596.88,29,0.0,1,0,1,1
361344,22,33,9.0,2,15.0,520.93,23,0.0,1,0,1,1
361345,50,6,21.0,5,1.0,793.7,10,0.0,1,0,1,0
361346,41,57,16.0,3,2.0,669.64,13,0.0,0,0,1,1
361347,38,21,14.0,2,16.0,882.23,11,0.0,0,1,0,0
361348,31,46,27.0,1,16.0,708.41,11,0.0,1,1,0,1
361349,43,53,4.0,2,19.0,952.2,4,0.0,0,0,0,0
361350,35,20,18.0,2,11.0,743.66,8,0.0,0,0,1,0
361351,19,21,19.0,1,11.0,708.38,13,0.0,0,0,0,0
361352,33,27,27.0,0,1.0,893.95,1,0.0,1,0,0,1
361353,46,3,10.0,0,4.0,945.21,13,0.0,1,1,0,1
361354,27,38,18.0,1,1.0,531.18,5,0.0,0,1,0,0
361355,34,60,8.0,2,2.0,728.61,5,0.0,1,1,0,1
361356,46,34,26.0,3,18.0,609.4,13,0.0,0,0,0,0
361357,18,7,5.0,1,3.0,663.71,6,0.0,0,0,0,1
361358,30,10,23.0,3,2.0,884.92,12,0.0,1,0,1,1
361359,31,44,4.0,0,4.0,620.98,14,0.0,0,0,1,0
361360,49,34,9.0,1,8.0,502.33,28,0.0,1,1,0,1
361361,21,24,19.0,1,17.0,907.69,23,0.0,1,0,1,1
361362,33,38,1.0,1,8.0,625.81,23,0.0,1,1,0,0
361363,26,35,2.0,2,13.0,736.08,15,0.0,1,0,0,0
361364,36,59,19.0,2,6.0,987.49,13,0.0,1,0,0,0
361365,21,34,21.0,1,16.0,591.7,2,0.0,1,0,0,0
361366,39,22,14.0,2,15.0,842.52,14,0.0,0,0,0,0
361367,34,42,28.0,1,7.0,723.88,12,0.0,1,0,0,0
361368,19,29,6.0,1,5.0,765.47,8,0.0,1,0,0,1
361369,39,41,18.0,1,18.0,958.6,16,0.0,1,0,1,1
361370,43,57,24.0,1,4.0,745.77,1,0.0,1,1,0,0
361371,27,46,3.0,1,11.0,654.15,27,0.0,1,0,1,0
361372,19,43,14.0,0,12.0,543.6,9,0.0,0,0,0,1
361373,48,24,13.0,2,16.0,510.39,7,0.0,1,0,0,0
361374,37,20,25.0,2,11.0,799.96,9,0.0,1,0,1,0
361375,41,53,6.0,3,16.0,727.59,8,0.0,0,1,0,0
361376,42,56,26.0,4,1.0,880.47,15,0.0,0,0,1,0
361377,36,13,20.0,3,0.0,952.72,4,0.0,1,0,0,0
361378,49,17,19.0,3,18.0,719.04,13,0.0,0,1,0,0
361379,39,27,21.0,2,9.0,592.49,10,0.0,1,0,0,0
361380,41,25,18.0,3,7.0,538.05,11,0.0,1,0,1,0
361381,30,26,28.0,0,4.0,733.95,1,0.0,1,0,0,0
361382,23,14,11.0,1,8.0,753.64,28,0.0,1,0,1,1
361383,45,34,21.0,4,17.0,775.61,5,0.0,1,0,0,0
361384,43,29,28.0,3,17.0,688.82,15,0.0,0,0,1,0
361385,50,45,15.0,4,6.0,990.54,2,0.0,0,0,1,1
361386,35,36,19.0,1,7.0,899.7,14,0.0,1,0,0,1
361387,39,38,3.0,2,17.0,980.94,15,0.0,1,0,0,0
361388,45,22,19.0,1,3.0,787.05,6,0.0,1,1,0,0
361389,46,24,25.0,3,11.0,532.67,8,0.0,0,0,0,1
361390,38,13,26.0,1,4.0,628.51,16,0.0,1,0,0,0
361391,49,51,23.0,2,6.0,824.25,8,0.0,1,1,0,0
361392,24,40,18.0,1,0.0,990.28,3,0.0,1,0,0,0
361393,48,60,22.0,1,15.0,866.02,5,0.0,1,0,1,0
361394,46,50,29.0,4,7.0,861.94,27,0.0,1,0,1,0
361395,41,34,7.0,2,1.0,823.0,18,0.0,1,0,0,0
361396,42,3,17.0,3,9.0,540.65,25,0.0,1,0,1,1
361397,30,12,23.0,0,15.0,618.33,5,0.0,1,0,1,1
361398,19,40,3.0,0,17.0,777.94,19,0.0,1,0,0,0
361399,48,52,11.0,0,11.0,944.55,2,0.0,0,0,1,1
361400,44,17,19.0,3,14.0,893.96,18,0.0,1,0,0,0
361401,35,10,9.0,1,15.0,790.31,7,0.0,1,1,0,0
361402,37,10,30.0,1,10.0,700.53,10,0.0,1,1,0,0
361403,26,4,13.0,1,17.0,751.99,4,0.0,1,1,0,1
361404,31,60,23.0,1,16.0,666.61,27,0.0,1,0,1,0
361405,35,39,9.0,0,10.0,530.73,26,0.0,1,1,0,0
361406,32,3,23.0,2,0.0,786.14,16,0.0,1,0,1,0
361407,38,9,14.0,3,14.0,976.84,5,0.0,0,1,0,0
361408,43,54,4.0,4,19.0,777.48,21,0.0,1,0,0,1
361409,46,49,10.0,4,3.0,828.37,13,0.0,0,0,1,0
361410,26,18,23.0,1,4.0,926.52,1,0.0,1,0,0,0
361411,35,27,3.0,0,15.0,717.03,13,0.0,0,0,0,1
361412,34,31,16.0,0,18.0,695.26,18,0.0,1,1,0,0
361413,20,22,16.0,0,8.0,702.32,26,0.0,1,0,0,1
361414,38,24,22.0,0,19.0,527.22,15,0.0,1,0,1,1
361415,24,55,7.0,2,4.0,759.98,11,0.0,0,0,1,1
361416,33,15,30.0,3,20.0,809.67,9,0.0,0,0,0,0
361417,41,56,17.0,4,14.0,519.49,1,0.0,1,0,1,0
361418,35,6,4.0,3,20.0,992.92,9,0.0,1,0,1,1
361419,31,43,23.0,0,18.0,992.82,29,0.0,1,0,0,0
361420,26,30,7.0,1,19.0,975.68,9,0.0,0,0,1,0
361421,41,36,24.0,3,16.0,766.41,2,0.0,0,0,0,0
361422,44,40,24.0,3,20.0,906.68,3,0.0,1,1,0,1
361423,47,53,23.0,2,12.0,554.74,4,0.0,1,0,0,1
361424,50,53,22.0,0,15.0,514.61,10,0.0,1,0,1,1
361425,40,36,12.0,4,5.0,852.91,30,0.0,1,1,0,1
361426,50,19,28.0,3,3.0,527.86,2,0.0,0,0,1,1
361427,27,8,30.0,0,2.0,674.81,14,0.0,0,0,1,1
361428,34,17,21.0,3,3.0,532.48,15,0.0,1,1,0,0
361429,33,49,1.0,1,4.0,701.93,24,0.0,1,1,0,1
361430,34,33,1.0,2,7.0,905.58,11,0.0,0,1,0,0
361431,40,57,29.0,1,9.0,802.31,24,0.0,1,0,0,1
361432,22,53,23.0,2,14.0,927.71,20,0.0,1,1,0,1
361433,41,28,16.0,3,17.0,552.18,23,0.0,1,1,0,0
361434,41,9,16.0,0,20.0,960.04,7,0.0,1,0,0,0
361435,49,44,11.0,3,7.0,711.34,4,0.0,1,1,0,1
361436,47,4,2.0,3,10.0,512.35,15,0.0,1,0,1,0
361437,31,56,22.0,1,3.0,938.37,21,0.0,1,1,0,0
361438,33,13,14.0,0,5.0,854.98,5,0.0,0,0,0,1
361439,24,1,18.0,1,11.0,958.69,9,0.0,1,1,0,1
361440,19,40,21.0,0,9.0,657.62,18,0.0,1,0,0,1
361441,28,12,19.0,1,16.0,637.48,1,0.0,1,0,0,1
361442,18,24,19.0,0,5.0,557.01,7,0.0,0,0,0,1
361443,50,28,21.0,5,9.0,608.07,6,0.0,0,0,1,0
361444,42,18,27.0,4,0.0,967.16,28,0.0,1,0,0,0
361445,38,35,9.0,3,13.0,855.48,18,0.0,1,1,0,1
361446,50,58,26.0,0,10.0,836.26,18,0.0,1,0,1,0
361447,37,37,4.0,2,11.0,982.88,15,0.0,1,0,0,0
361448,37,12,24.0,3,20.0,643.61,3,0.0,0,0,0,0
361449,20,57,30.0,1,10.0,846.83,11,0.0,1,1,0,0
361450,28,9,30.0,1,7.0,793.64,3,0.0,1,1,0,1
361451,37,14,25.0,0,13.0,862.91,21,0.0,1,0,0,1
361452,40,49,17.0,0,15.0,985.57,26,0.0,1,1,0,1
361453,31,32,28.0,3,0.0,542.88,18,0.0,1,0,1,1
361454,39,47,15.0,1,15.0,764.07,11,0.0,1,0,0,0
361455,32,49,8.0,1,18.0,981.6,24,0.0,1,0,1,0
361456,43,54,14.0,0,4.0,728.73,10,0.0,1,1,0,1
361457,41,7,13.0,0,8.0,904.86,23,0.0,1,0,1,1
361458,37,58,24.0,3,15.0,665.98,28,0.0,1,0,1,1
361459,42,59,28.0,2,16.0,634.01,4,0.0,1,1,0,1
361460,47,20,19.0,2,12.0,979.27,7,0.0,0,0,1,0
361461,41,44,7.0,2,20.0,910.43,27,0.0,1,0,1,1
361462,35,34,21.0,1,20.0,989.38,1,0.0,1,0,0,0
361463,48,59,8.0,2,13.0,592.55,1,0.0,0,0,1,1
361464,28,43,7.0,1,7.0,770.91,9,0.0,1,1,0,0
361465,20,11,18.0,2,15.0,599.68,7,0.0,1,1,0,1
361466,34,25,21.0,2,12.0,541.32,2,0.0,0,0,1,1
361467,48,52,26.0,4,12.0,518.06,5,0.0,1,1,0,0
361468,46,15,13.0,4,16.0,629.86,6,0.0,0,0,1,1
361469,25,30,5.0,2,19.0,607.61,12,0.0,0,0,1,0
361470,44,16,22.0,2,8.0,821.77,10,0.0,0,0,1,1
361471,42,36,30.0,2,18.0,796.08,21,0.0,1,0,1,1
361472,39,39,10.0,3,5.0,545.05,1,0.0,0,0,1,1
361473,40,39,15.0,2,2.0,954.6,3,0.0,1,0,0,0
361474,37,53,18.0,0,20.0,972.78,16,0.0,1,0,1,1
361475,32,57,26.0,1,3.0,788.07,11,0.0,0,0,1,0
361476,18,30,23.0,0,8.0,646.0,13,0.0,0,0,1,1
361477,45,52,15.0,0,9.0,850.48,21,0.0,1,0,0,1
361478,19,36,1.0,0,18.0,562.77,18,0.0,1,0,0,1
361479,21,29,15.0,1,0.0,798.76,5,0.0,1,0,1,1
361480,36,16,14.0,0,7.0,685.71,16,0.0,1,0,0,0
361481,42,32,26.0,1,20.0,575.35,12,0.0,1,0,1,0
361482,42,27,8.0,0,5.0,972.74,25,0.0,1,0,1,0
361483,22,53,25.0,2,13.0,604.84,1,0.0,1,0,0,0
361484,42,45,2.0,3,9.0,741.05,13,0.0,1,0,0,0
361485,23,50,6.0,1,3.0,754.45,7,0.0,0,0,1,0
361486,44,2,14.0,4,8.0,535.4,12,0.0,1,1,0,0
361487,49,1,6.0,2,6.0,766.9,4,0.0,0,0,1,1
361488,34,44,28.0,1,20.0,543.43,7,0.0,1,0,1,1
361489,25,7,20.0,2,17.0,829.41,7,0.0,1,0,0,0
361490,44,15,18.0,2,18.0,560.28,5,0.0,0,0,1,1
361491,33,55,16.0,3,7.0,647.97,11,0.0,0,1,0,1
361492,20,23,13.0,1,12.0,798.75,9,0.0,1,1,0,1
361493,28,35,26.0,0,10.0,600.48,9,0.0,0,0,0,0
361494,29,46,16.0,1,6.0,694.07,2,0.0,0,1,0,0
361495,27,31,6.0,2,6.0,602.97,15,0.0,0,1,0,1
361496,28,9,21.0,2,15.0,839.89,11,0.0,0,0,1,1
361497,20,41,4.0,0,13.0,883.62,23,0.0,1,0,1,0
361498,43,45,27.0,3,20.0,824.79,18,0.0,1,1,0,0
361499,30,32,17.0,0,13.0,515.27,3,0.0,0,0,0,1
361500,19,28,18.0,1,20.0,557.28,1,0.0,1,0,1,1
361501,49,13,15.0,0,18.0,861.66,1,0.0,0,0,1,0
361502,50,19,11.0,0,14.0,850.11,14,0.0,0,0,0,0
361503,37,19,15.0,0,5.0,949.91,10,0.0,0,0,0,1
361504,47,33,3.0,1,5.0,844.52,13,0.0,1,0,0,0
361505,50,9,20.0,1,19.0,861.94,25,0.0,1,0,0,0
361506,42,38,28.0,4,16.0,888.38,7,0.0,0,1,0,1
361507,34,54,22.0,1,9.0,596.97,5,0.0,1,0,0,1
361508,37,26,1.0,3,18.0,975.51,30,0.0,1,1,0,1
361509,33,4,7.0,0,5.0,893.68,24,0.0,1,1,0,1
361510,44,56,18.0,4,1.0,861.77,3,0.0,1,0,1,1
361511,44,17,15.0,0,14.0,905.83,4,0.0,1,0,0,1
361512,30,9,11.0,0,6.0,950.27,1,0.0,1,1,0,0
361513,30,11,1.0,1,14.0,806.48,5,0.0,1,1,0,1
361514,42,13,15.0,0,10.0,709.32,27,0.0,1,0,1,0
361515,45,35,21.0,3,0.0,531.38,23,0.0,1,0,0,1
361516,37,21,25.0,1,2.0,881.54,12,0.0,0,1,0,1
361517,20,18,24.0,0,8.0,841.24,20,0.0,1,0,0,1
361518,44,20,21.0,3,18.0,704.1,12,0.0,0,0,1,0
361519,45,39,3.0,1,5.0,951.84,2,0.0,0,0,1,0
361520,45,45,30.0,3,11.0,758.64,2,0.0,0,1,0,1
361521,20,32,8.0,0,2.0,599.25,5,0.0,1,1,0,1
361522,37,34,5.0,1,11.0,551.21,12,0.0,1,0,0,1
361523,25,60,28.0,0,0.0,636.36,7,0.0,1,1,0,0
361524,28,51,5.0,1,1.0,850.6,7,0.0,1,0,1,0
361525,41,55,22.0,4,18.0,511.52,6,0.0,1,0,0,1
361526,23,49,5.0,0,6.0,709.9,13,0.0,0,1,0,0
361527,44,18,23.0,4,12.0,561.82,22,0.0,1,0,1,1
361528,49,32,29.0,3,16.0,748.1,17,0.0,1,1,0,0
361529,40,51,24.0,3,12.0,690.54,8,0.0,1,0,1,0
361530,42,48,9.0,3,8.0,808.72,15,0.0,0,0,1,1
361531,41,36,13.0,4,18.0,583.55,10,0.0,1,0,0,1
361532,46,31,14.0,3,9.0,765.31,7,0.0,1,0,1,0
361533,23,40,2.0,0,5.0,585.95,12,0.0,1,1,0,0
361534,38,57,15.0,0,14.0,722.27,14,0.0,0,0,1,0
361535,27,40,5.0,1,13.0,547.71,4,0.0,0,0,1,1
361536,46,4,28.0,0,8.0,810.45,30,0.0,1,0,1,1
361537,41,18,13.0,2,14.0,699.06,12,0.0,0,0,0,1
361538,26,49,10.0,1,18.0,931.01,22,0.0,1,1,0,0
361539,28,4,4.0,2,19.0,726.6,27,0.0,1,1,0,1
361540,46,31,26.0,0,2.0,566.06,19,0.0,1,0,0,1
361541,21,3,30.0,1,17.0,666.38,29,0.0,1,0,1,1
361542,34,50,2.0,0,10.0,848.03,11,0.0,1,0,1,0
361543,43,5,1.0,2,10.0,605.29,6,0.0,1,0,1,1
361544,32,47,17.0,1,2.0,510.62,7,0.0,0,0,1,0
361545,41,51,23.0,1,17.0,544.97,15,0.0,0,0,1,1
361546,49,52,12.0,2,11.0,947.02,4,0.0,0,0,0,1
361547,40,2,12.0,3,10.0,839.01,13,0.0,0,0,1,1
361548,45,32,16.0,0,11.0,861.35,2,0.0,1,0,0,1
361549,20,22,17.0,2,1.0,510.21,24,0.0,1,0,0,1
361550,45,22,20.0,3,8.0,706.26,11,0.0,1,0,1,0
361551,24,23,12.0,1,6.0,553.81,6,0.0,1,0,1,0
361552,37,57,4.0,3,13.0,988.39,18,0.0,1,0,1,1
