CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
392,56,15,11.0,7,30.0,377.0,14,1.0,1,1,0,0,1
393,20,27,28.0,9,11.0,964.0,26,1.0,0,0,1,0,0
394,59,9,3.0,0,29.0,559.0,26,1.0,0,1,0,0,0
395,33,34,10.0,9,2.0,691.0,29,1.0,0,1,0,0,1
396,59,50,21.0,9,14.0,142.0,4,1.0,0,1,0,1,0
397,39,10,28.0,6,16.0,104.0,8,1.0,0,0,1,0,1
398,62,8,4.0,8,13.0,187.0,19,1.0,0,0,0,1,0
399,39,48,5.0,6,17.0,107.0,3,1.0,0,0,1,0,1
400,26,33,9.0,4,28.0,748.0,6,1.0,1,1,0,1,0
401,53,13,25.0,2,20.0,341.0,23,1.0,0,0,0,0,1
402,49,22,26.0,4,4.0,952.0,30,1.0,1,0,1,1,0
403,39,11,6.0,2,25.0,476.0,12,1.0,0,1,0,0,0
404,44,47,26.0,3,28.0,886.0,27,1.0,0,0,0,0,0
405,33,29,6.0,6,16.0,102.0,29,1.0,1,0,1,1,0
406,61,9,20.0,6,22.0,809.0,7,1.0,1,0,1,0,0
407,56,36,16.0,3,27.0,638.0,4,1.0,0,0,0,0,0
408,43,27,10.0,2,14.0,335.0,15,1.0,0,0,0,1,0
409,65,3,22.0,6,27.0,966.0,14,1.0,0,1,0,0,1
410,44,8,11.0,6,20.0,183.0,9,1.0,1,0,0,0,0
411,63,7,13.0,8,20.0,101.0,7,1.0,0,1,0,1,0
412,28,40,29.0,0,29.0,109.0,29,1.0,1,0,1,1,0
413,26,11,12.0,7,13.0,785.0,1,1.0,0,0,0,0,0
414,23,50,22.0,8,10.0,732.0,1,1.0,1,0,0,1,0
415,57,18,20.0,7,4.0,427.0,24,1.0,1,0,1,1,0
416,51,12,23.0,1,21.0,840.0,22,1.0,0,0,1,1,0
417,18,23,19.0,9,30.0,437.0,20,1.0,1,0,0,0,0
418,49,55,30.0,5,2.0,487.0,28,1.0,0,0,0,1,0
419,59,46,24.0,10,12.0,429.0,22,1.0,1,0,1,0,0
420,47,11,28.0,9,21.0,738.0,3,1.0,0,1,0,1,0
421,55,49,3.0,6,13.0,831.0,9,1.0,1,1,0,0,1
422,21,46,15.0,3,12.0,106.0,28,1.0,0,0,0,0,0
423,51,1,30.0,4,13.0,192.0,19,1.0,1,0,0,0,1
424,38,47,27.0,7,23.0,862.0,30,1.0,1,1,0,0,1
425,56,49,10.0,8,13.0,535.0,12,1.0,1,0,1,1,0
426,27,37,20.0,10,17.0,117.0,14,1.0,1,1,0,1,0
427,61,13,13.0,4,14.0,324.0,30,1.0,1,0,0,0,0
428,48,45,21.0,8,12.0,835.0,24,1.0,0,0,1,0,1
429,43,34,6.0,1,29.0,992.0,19,1.0,0,0,1,1,0
430,44,8,8.0,5,8.0,910.0,1,1.0,1,1,0,1,0
431,41,42,10.0,9,1.0,324.0,2,1.0,1,0,1,0,0
432,52,32,25.0,8,1.0,214.0,15,1.0,0,1,0,1,0
433,56,31,23.0,9,21.0,777.0,16,1.0,0,1,0,1,0
434,35,23,23.0,1,5.0,742.0,24,0.0,1,1,0,0,1
435,21,44,2.0,6,26.0,534.0,25,1.0,0,1,0,0,1
436,38,41,6.0,10,26.0,278.0,16,1.0,1,0,0,1,0
437,59,50,4.0,9,22.0,522.0,13,1.0,1,1,0,0,0
438,57,2,30.0,7,19.0,951.0,12,1.0,1,0,1,0,1
439,36,26,25.0,4,8.0,508.0,23,1.0,0,0,0,0,0
440,18,30,25.0,7,19.0,224.0,17,1.0,0,0,0,1,0
441,63,6,11.0,1,24.0,583.0,3,1.0,0,0,0,0,0
442,55,55,4.0,10,19.0,383.0,28,1.0,1,0,1,0,0
443,28,49,27.0,3,18.0,414.0,25,1.0,1,1,0,0,1
444,18,39,24.0,0,22.0,974.0,17,1.0,0,0,1,0,1
445,40,42,5.0,1,19.0,696.0,15,0.0,0,1,0,0,0
446,38,58,3.0,1,17.0,808.0,23,1.0,0,0,1,0,1
447,64,39,26.0,9,0.0,406.0,27,1.0,1,1,0,0,0
448,59,51,13.0,3,4.0,661.0,7,1.0,0,0,1,1,0
449,21,4,27.0,9,11.0,616.0,14,1.0,1,1,0,1,0
450,56,35,26.0,5,3.0,360.0,21,1.0,0,0,0,0,0
451,25,42,13.0,8,13.0,849.0,4,1.0,0,1,0,1,0
452,23,12,10.0,6,20.0,614.0,9,1.0,1,0,1,0,1
453,40,33,2.0,7,1.0,854.0,1,1.0,0,0,1,1,0
454,52,56,26.0,0,10.0,301.0,26,1.0,0,0,1,0,0
455,43,42,25.0,1,25.0,381.0,13,1.0,0,0,0,0,1
456,37,44,11.0,7,7.0,899.0,23,1.0,0,0,1,0,0
457,39,53,24.0,10,1.0,714.0,14,1.0,0,0,1,0,1
458,37,38,11.0,3,19.0,374.0,12,1.0,1,0,1,0,0
459,34,3,15.0,4,12.0,854.0,26,1.0,1,1,0,0,0
460,54,1,13.0,0,14.0,361.0,28,1.0,0,1,0,0,0
461,29,21,19.0,9,13.0,943.0,7,1.0,1,0,1,0,1
462,26,53,26.0,9,14.0,475.0,11,1.0,1,1,0,0,0
463,42,50,15.0,6,29.0,600.0,4,1.0,1,0,0,0,1
464,44,32,28.0,5,16.0,107.0,23,1.0,1,0,1,0,0
465,49,45,13.0,9,8.0,917.0,16,1.0,1,0,0,0,0
466,37,40,2.0,6,30.0,996.0,4,1.0,0,0,1,1,0
467,31,59,2.0,1,6.0,579.0,11,1.0,0,0,0,1,0
468,30,49,6.0,4,16.0,464.0,19,1.0,0,1,0,0,0
469,28,2,16.0,4,9.0,555.0,8,1.0,0,1,0,1,0
470,37,22,30.0,10,27.0,600.0,27,1.0,1,0,1,0,1
471,62,37,27.0,4,23.0,905.0,6,1.0,0,0,0,1,0
472,44,5,7.0,1,30.0,153.0,21,1.0,0,0,0,1,0
473,29,32,16.0,3,19.0,725.0,6,1.0,0,0,0,0,1
474,21,7,14.0,0,24.0,138.0,1,1.0,0,0,0,1,0
475,18,25,9.0,3,7.0,588.0,24,1.0,0,0,1,0,0
476,40,13,1.0,2,16.0,659.0,1,1.0,1,0,1,0,1
477,48,32,17.0,6,6.0,521.0,29,1.0,1,1,0,0,1
478,41,37,21.0,2,10.0,922.0,23,1.0,1,0,1,1,0
479,20,46,24.0,9,9.0,860.0,16,1.0,0,0,1,1,0
480,30,33,11.0,2,12.0,864.0,1,0.0,1,0,1,0,1
481,31,58,16.0,2,26.0,923.0,10,1.0,1,0,0,1,0
482,43,12,6.0,8,24.0,943.0,24,1.0,0,0,0,0,0
483,49,49,12.0,8,6.0,686.0,16,1.0,1,1,0,0,1
484,32,18,3.0,2,13.0,399.0,29,1.0,1,0,0,1,0
485,65,17,10.0,7,10.0,278.0,27,1.0,0,0,1,1,0
486,48,59,20.0,5,6.0,297.0,3,1.0,1,1,0,0,1
487,27,22,16.0,9,14.0,196.0,16,1.0,0,0,1,1,0
488,50,43,3.0,0,24.0,443.0,7,1.0,1,0,1,0,1
489,29,32,17.0,0,15.0,290.0,7,1.0,1,1,0,0,0
490,42,48,7.0,8,14.0,938.0,30,1.0,0,0,1,0,0
491,48,48,18.0,3,9.0,899.0,9,1.0,1,1,0,1,0
492,51,7,25.0,5,28.0,398.0,6,1.0,0,0,0,0,1
493,19,14,9.0,6,28.0,426.0,19,1.0,1,0,1,1,0
494,29,45,15.0,0,6.0,440.0,18,1.0,0,0,0,0,1
495,57,44,26.0,2,25.0,548.0,18,1.0,0,1,0,0,1
496,37,54,15.0,7,12.0,615.0,6,1.0,1,0,0,1,0
497,43,2,3.0,4,11.0,374.0,5,1.0,0,0,0,0,0
498,30,19,29.0,5,27.0,967.0,16,1.0,1,1,0,1,0
499,59,55,5.0,7,5.0,798.0,8,1.0,1,0,1,0,1
500,58,26,29.0,8,25.0,586.0,20,1.0,0,0,1,0,1
501,29,1,16.0,10,25.0,464.0,1,1.0,0,1,0,1,0
502,30,23,6.0,4,15.0,170.0,6,1.0,1,0,1,1,0
503,49,60,24.0,6,3.0,997.0,22,1.0,0,0,1,0,1
504,59,38,9.0,7,27.0,359.0,20,1.0,0,0,0,0,0
505,28,14,11.0,6,0.0,592.0,3,1.0,1,0,0,0,1
506,44,31,25.0,1,0.0,573.0,25,1.0,0,0,1,0,0
507,29,54,20.0,4,12.0,823.0,18,1.0,0,1,0,0,1
508,24,49,11.0,4,28.0,745.0,23,1.0,1,1,0,1,0
509,39,9,17.0,5,4.0,206.0,16,1.0,1,0,1,0,1
510,33,58,11.0,5,18.0,215.0,4,1.0,1,1,0,0,0
511,28,1,8.0,0,25.0,888.0,20,1.0,1,1,0,0,0
512,62,36,28.0,3,14.0,456.0,8,1.0,0,0,1,0,0
513,53,45,14.0,1,10.0,473.0,12,1.0,1,1,0,0,1
514,48,38,9.0,4,6.0,757.0,8,0.0,1,0,0,0,0
515,36,3,28.0,10,9.0,140.0,6,1.0,1,0,0,0,0
516,26,1,6.0,10,26.0,523.0,19,1.0,1,0,0,0,0
517,46,39,29.0,4,10.0,588.0,7,1.0,1,0,1,1,0
518,43,16,25.0,2,17.0,759.0,8,0.0,1,0,0,0,0
519,21,17,28.0,8,17.0,445.0,24,1.0,0,0,1,0,0
520,60,29,17.0,6,11.0,271.0,29,1.0,1,0,0,0,1
521,28,29,26.0,10,7.0,458.0,16,1.0,1,0,1,0,1
522,47,6,16.0,2,2.0,928.0,3,0.0,1,1,0,0,1
523,29,45,18.0,3,22.0,458.0,8,1.0,0,1,0,0,1
524,46,47,4.0,3,23.0,905.0,4,1.0,0,0,1,0,0
525,34,60,14.0,7,19.0,877.0,11,1.0,0,0,0,0,1
526,18,23,16.0,9,24.0,717.0,12,1.0,0,0,1,1,0
527,46,49,28.0,1,19.0,348.0,3,1.0,0,0,0,1,0
528,20,37,13.0,3,25.0,718.0,14,1.0,0,0,0,1,0
529,52,33,4.0,0,1.0,903.0,27,1.0,1,0,0,1,0
530,59,12,2.0,2,2.0,224.0,23,1.0,0,0,0,0,0
531,56,39,10.0,9,10.0,737.0,3,1.0,0,0,1,1,0
532,44,48,29.0,3,1.0,809.0,30,0.0,1,0,0,0,0
533,53,25,1.0,4,12.0,141.0,29,1.0,1,0,0,0,0
534,28,27,27.0,5,29.0,928.0,22,1.0,0,1,0,1,0
535,56,32,11.0,6,9.0,569.0,28,1.0,0,0,1,1,0
536,29,30,30.0,3,6.0,327.0,2,1.0,0,0,0,0,0
537,18,37,26.0,6,19.0,517.0,8,1.0,1,0,0,1,0
538,60,55,6.0,10,16.0,789.0,17,1.0,1,0,0,1,0
539,21,35,3.0,10,14.0,790.0,9,1.0,1,0,0,0,0
540,18,51,17.0,10,15.0,812.0,5,1.0,0,1,0,0,1
541,46,3,1.0,5,9.0,495.0,14,1.0,1,0,1,0,0
542,61,21,27.0,0,8.0,950.0,25,1.0,0,0,1,0,0
543,38,20,3.0,2,12.0,309.0,5,1.0,0,0,0,1,0
544,28,13,17.0,0,10.0,919.0,11,0.0,1,1,0,0,0
545,49,13,20.0,3,30.0,610.0,1,1.0,1,0,0,1,0
546,37,46,21.0,9,12.0,840.0,18,1.0,1,0,0,0,0
547,55,51,25.0,2,26.0,620.0,9,1.0,0,0,1,0,1
548,52,11,30.0,1,2.0,861.0,20,1.0,0,0,0,0,1
549,57,11,13.0,1,27.0,178.0,16,1.0,0,1,0,0,1
550,29,20,18.0,9,23.0,931.0,15,1.0,0,0,1,0,0
551,43,31,5.0,1,25.0,539.0,18,1.0,1,0,0,0,0
552,36,55,24.0,5,18.0,175.0,24,1.0,1,0,0,0,0
553,46,23,2.0,3,7.0,677.0,29,1.0,0,1,0,1,0
554,20,60,8.0,8,14.0,725.0,14,1.0,1,0,0,0,0
555,19,59,5.0,3,23.0,136.0,18,1.0,1,0,1,0,0
556,38,32,8.0,3,18.0,413.0,28,1.0,1,0,0,0,0
557,27,12,6.0,8,17.0,700.0,3,1.0,0,0,0,0,0
558,38,12,28.0,2,18.0,856.0,28,1.0,0,0,1,1,0
559,62,47,21.0,2,25.0,222.0,30,1.0,1,1,0,1,0
560,38,54,25.0,1,0.0,809.0,24,1.0,1,1,0,1,0
561,28,38,11.0,9,2.0,407.0,22,1.0,1,0,1,1,0
562,29,44,20.0,1,9.0,935.0,24,1.0,0,0,0,1,0
563,23,11,2.0,7,16.0,918.0,20,1.0,1,0,0,1,0
564,44,44,23.0,3,8.0,308.0,17,1.0,1,1,0,0,1
565,24,28,5.0,5,2.0,772.0,27,1.0,1,1,0,1,0
566,43,54,25.0,5,7.0,640.0,18,1.0,0,1,0,1,0
567,21,55,7.0,1,18.0,629.0,25,0.0,1,0,1,0,1
568,45,56,20.0,4,11.0,776.0,26,1.0,0,0,1,0,1
569,48,40,29.0,6,18.0,492.0,3,1.0,1,0,0,0,1
570,20,42,4.0,9,13.0,710.0,25,1.0,1,1,0,0,0
571,58,18,1.0,3,6.0,358.0,30,1.0,1,0,1,0,0
572,51,36,18.0,9,26.0,226.0,10,1.0,0,0,1,0,1
573,51,31,15.0,6,24.0,473.0,23,1.0,0,0,1,1,0
574,36,50,19.0,7,17.0,465.0,5,1.0,0,0,0,1,0
575,59,41,28.0,1,13.0,342.0,2,1.0,1,1,0,0,0
576,27,35,19.0,8,11.0,607.0,25,1.0,0,0,0,1,0
577,25,47,25.0,4,1.0,462.0,3,1.0,1,0,1,1,0
578,20,15,23.0,0,6.0,156.0,11,1.0,1,0,0,0,0
579,31,15,13.0,2,7.0,167.0,14,1.0,1,1,0,1,0
580,36,13,10.0,3,16.0,511.0,8,1.0,1,0,0,1,0
581,41,60,24.0,8,22.0,719.0,8,1.0,1,0,1,1,0
582,40,54,29.0,1,3.0,334.0,10,1.0,0,0,1,0,1
583,34,53,21.0,10,11.0,336.0,15,1.0,0,0,0,0,1
584,30,16,13.0,3,15.0,132.0,26,1.0,1,0,0,0,1
585,27,44,5.0,10,29.0,443.0,13,1.0,1,0,1,0,1
586,56,34,5.0,7,3.0,632.0,29,1.0,1,0,0,0,1
587,51,55,14.0,10,22.0,959.0,6,1.0,0,0,1,0,1
588,41,4,3.0,3,23.0,158.0,10,1.0,1,0,1,0,0
589,62,10,18.0,6,30.0,192.0,21,1.0,1,1,0,0,1
590,25,55,12.0,6,26.0,792.0,19,1.0,1,1,0,0,0
591,25,33,25.0,6,12.0,571.0,2,1.0,0,0,0,0,0
592,44,34,13.0,8,21.0,529.0,18,1.0,0,1,0,0,0
593,25,56,27.0,8,27.0,640.0,27,1.0,0,0,0,0,1
594,40,57,1.0,3,20.0,372.0,21,1.0,1,1,0,0,1
595,59,60,8.0,0,6.0,812.0,18,1.0,0,1,0,1,0
596,28,43,29.0,10,16.0,509.0,16,1.0,1,1,0,0,1
597,39,24,19.0,9,2.0,782.0,14,1.0,1,0,0,0,0
598,25,43,17.0,10,9.0,823.0,7,1.0,0,0,0,0,1
599,57,41,12.0,4,7.0,360.0,21,1.0,0,0,0,0,1
600,42,36,30.0,9,28.0,551.0,27,1.0,0,0,0,0,1
601,18,45,18.0,4,15.0,427.0,9,1.0,0,1,0,1,0
602,62,55,6.0,1,6.0,788.0,24,1.0,1,0,0,0,0
603,18,58,2.0,0,19.0,787.0,22,1.0,0,1,0,1,0
604,59,12,25.0,10,12.0,210.0,29,1.0,0,1,0,0,0
605,35,3,15.0,1,18.0,257.0,16,1.0,1,0,1,0,1
606,19,33,29.0,2,15.0,416.0,19,1.0,0,0,0,1,0
607,40,56,7.0,5,4.0,595.0,17,1.0,0,0,1,0,0
608,42,55,12.0,0,7.0,936.0,22,1.0,1,1,0,1,0
609,38,50,22.0,3,9.0,815.0,7,1.0,0,0,0,1,0
610,53,37,20.0,7,3.0,127.0,29,1.0,0,1,0,1,0
611,39,38,22.0,8,2.0,845.0,2,1.0,1,1,0,0,1
612,32,41,16.0,3,24.0,480.0,20,1.0,1,0,1,1,0
613,30,1,26.0,1,4.0,517.0,10,0.0,0,1,0,0,0
614,44,53,4.0,9,9.0,613.0,30,1.0,0,0,1,1,0
615,23,9,7.0,2,0.0,279.0,17,1.0,1,0,0,0,0
616,49,26,10.0,2,20.0,891.0,22,0.0,1,1,0,0,0
617,35,39,7.0,5,23.0,229.0,23,1.0,1,0,1,1,0
618,64,1,22.0,5,3.0,287.0,12,1.0,0,1,0,0,1
619,23,28,25.0,1,22.0,103.0,29,1.0,0,0,0,1,0
620,62,28,2.0,8,14.0,970.0,15,1.0,1,0,0,0,0
621,32,28,17.0,7,26.0,138.0,5,1.0,1,0,0,0,1
622,60,59,9.0,8,15.0,555.0,25,1.0,1,0,1,0,0
623,53,23,1.0,4,25.0,619.0,30,1.0,0,0,1,1,0
624,54,15,27.0,6,21.0,382.0,23,1.0,0,0,0,0,0
625,53,28,30.0,7,11.0,586.0,22,1.0,1,1,0,1,0
626,27,42,27.0,10,20.0,591.0,26,1.0,0,1,0,1,0
627,34,13,2.0,4,1.0,149.0,9,1.0,1,1,0,1,0
628,57,30,1.0,7,30.0,283.0,9,1.0,0,0,0,0,0
629,23,36,12.0,0,6.0,111.0,26,1.0,1,0,0,0,1
630,62,58,5.0,8,7.0,523.0,12,1.0,0,0,1,0,1
631,52,50,15.0,0,21.0,232.0,1,1.0,0,0,1,1,0
632,43,39,3.0,0,2.0,133.0,6,1.0,0,0,1,1,0
633,56,22,6.0,1,9.0,189.0,30,1.0,0,1,0,0,1
634,34,48,2.0,9,7.0,106.0,26,1.0,0,0,1,0,0
635,50,43,25.0,3,2.0,942.0,5,1.0,1,0,0,1,0
636,41,36,17.0,10,29.0,966.0,24,1.0,0,0,0,1,0
637,38,21,22.0,9,25.0,650.0,4,1.0,0,0,1,0,1
638,18,58,25.0,1,30.0,375.0,4,1.0,0,0,1,0,0
639,56,26,15.0,2,4.0,185.0,12,1.0,1,0,1,1,0
640,20,58,9.0,3,1.0,639.0,17,1.0,1,1,0,0,0
641,62,16,21.0,1,16.0,300.0,21,1.0,0,0,0,0,0
642,57,12,16.0,8,27.0,388.0,16,1.0,0,1,0,1,0
643,64,51,30.0,3,10.0,434.0,7,1.0,1,0,0,0,1
644,41,30,24.0,9,26.0,953.0,24,1.0,0,0,1,1,0
645,35,31,29.0,4,1.0,891.0,17,1.0,0,0,0,1,0
646,24,41,22.0,5,4.0,822.0,14,1.0,0,1,0,1,0
647,19,1,14.0,9,6.0,356.0,14,1.0,0,1,0,1,0
648,57,44,17.0,8,15.0,581.0,13,1.0,0,1,0,0,0
649,52,54,13.0,2,26.0,225.0,14,1.0,1,1,0,0,0
650,48,19,9.0,1,2.0,683.0,2,1.0,1,0,0,0,0
651,44,22,18.0,4,30.0,436.0,5,1.0,0,1,0,0,0
652,51,3,10.0,4,7.0,548.0,22,1.0,0,0,1,0,0
653,25,20,7.0,3,14.0,438.0,4,1.0,0,0,1,1,0
654,28,39,20.0,7,3.0,687.0,16,1.0,1,1,0,0,1
655,43,9,11.0,1,24.0,226.0,9,1.0,1,0,0,1,0
656,43,25,5.0,2,16.0,837.0,4,1.0,1,0,0,1,0
657,51,22,21.0,6,10.0,193.0,26,1.0,0,0,0,0,1
658,25,43,28.0,8,6.0,561.0,12,1.0,1,0,1,0,1
659,45,33,6.0,7,3.0,704.0,10,1.0,1,0,1,0,1
660,25,50,30.0,5,10.0,668.0,2,1.0,0,1,0,1,0
661,46,19,14.0,3,22.0,708.0,9,1.0,1,0,1,1,0
662,62,45,4.0,4,8.0,776.0,20,1.0,0,1,0,0,1
663,54,9,20.0,4,4.0,177.0,14,1.0,0,0,0,0,1
664,32,33,10.0,4,0.0,569.0,11,1.0,1,1,0,1,0
665,38,49,26.0,0,24.0,477.0,9,1.0,0,0,0,0,1
666,23,27,30.0,5,22.0,349.0,21,1.0,1,1,0,0,1
667,36,45,20.0,10,22.0,924.0,27,1.0,1,0,0,0,1
668,63,52,22.0,2,29.0,753.0,28,1.0,1,1,0,0,0
669,52,15,3.0,5,9.0,261.0,1,1.0,1,1,0,0,0
670,18,1,6.0,8,11.0,651.0,29,1.0,1,1,0,0,0
671,43,32,8.0,3,0.0,187.0,28,1.0,0,0,1,0,0
672,22,1,2.0,3,12.0,946.0,14,1.0,1,1,0,0,0
673,30,4,30.0,4,8.0,665.0,14,1.0,0,0,1,0,0
674,21,57,6.0,5,2.0,897.0,21,1.0,1,0,0,0,1
675,55,59,5.0,7,12.0,807.0,6,1.0,1,1,0,0,1
676,59,30,8.0,9,27.0,732.0,24,1.0,1,1,0,0,1
677,58,5,8.0,10,14.0,562.0,24,1.0,0,0,1,0,0
678,65,44,25.0,2,21.0,579.0,16,1.0,1,1,0,0,0
679,47,57,10.0,3,5.0,826.0,16,1.0,1,1,0,1,0
680,64,14,30.0,8,19.0,332.0,23,1.0,0,0,0,0,0
681,29,46,4.0,5,19.0,290.0,11,1.0,1,0,0,0,0
682,48,40,30.0,6,0.0,597.0,15,1.0,1,0,0,0,0
683,23,51,10.0,6,14.0,369.0,23,1.0,0,0,0,0,0
684,46,30,9.0,8,11.0,702.0,22,1.0,0,1,0,0,1
685,58,9,10.0,9,9.0,627.0,21,1.0,1,0,0,0,0
686,61,20,14.0,8,25.0,995.0,23,1.0,1,0,0,0,0
687,61,35,21.0,0,26.0,283.0,20,1.0,0,1,0,0,1
688,55,43,4.0,0,20.0,497.0,16,1.0,0,0,1,0,0
689,41,11,22.0,10,18.0,673.0,13,1.0,1,0,0,0,1
690,59,46,18.0,3,28.0,842.0,12,1.0,1,0,0,1,0
691,25,1,6.0,5,26.0,261.0,16,1.0,1,0,1,0,1
692,53,32,3.0,4,13.0,897.0,7,1.0,0,0,1,1,0
693,50,49,26.0,1,0.0,773.0,15,1.0,0,1,0,1,0
694,64,23,6.0,0,5.0,743.0,20,1.0,1,0,0,0,1
695,62,42,11.0,0,23.0,125.0,27,1.0,0,0,0,0,0
696,54,34,22.0,10,1.0,602.0,8,1.0,1,0,1,0,1
697,52,14,1.0,2,9.0,238.0,14,1.0,1,0,0,1,0
698,64,23,19.0,5,19.0,744.0,6,1.0,0,0,1,1,0
699,36,16,28.0,10,10.0,897.0,20,1.0,0,0,1,1,0
700,31,22,25.0,2,10.0,396.0,18,1.0,0,0,0,0,1
701,44,27,10.0,1,12.0,717.0,21,1.0,0,0,0,0,0
702,30,30,17.0,5,7.0,632.0,3,1.0,1,0,1,0,0
703,63,60,14.0,3,28.0,361.0,20,1.0,0,0,0,1,0
704,53,30,11.0,1,8.0,623.0,7,1.0,0,0,1,0,0
705,54,51,29.0,2,2.0,241.0,10,1.0,0,0,1,0,0
706,18,29,14.0,1,29.0,185.0,16,1.0,0,0,0,1,0
707,33,30,29.0,1,11.0,362.0,23,1.0,1,0,0,0,0
708,58,24,11.0,7,27.0,429.0,15,1.0,1,0,0,0,1
709,43,2,29.0,6,15.0,891.0,10,1.0,1,0,1,0,0
710,26,31,30.0,5,9.0,799.0,9,1.0,0,0,0,0,1
711,36,19,9.0,3,27.0,206.0,20,1.0,0,0,1,0,0
712,53,53,15.0,9,14.0,239.0,3,1.0,0,0,0,0,0
713,41,51,16.0,9,0.0,977.0,21,1.0,1,1,0,0,1
714,63,34,25.0,2,13.0,705.0,19,1.0,1,0,0,0,1
715,31,33,10.0,9,25.0,318.0,8,1.0,0,1,0,0,1
716,51,54,18.0,0,0.0,408.0,15,1.0,1,0,1,0,0
717,25,56,13.0,3,21.0,837.0,27,1.0,1,0,0,0,1
718,35,17,14.0,9,17.0,845.0,28,1.0,1,0,0,1,0
719,42,7,30.0,5,5.0,425.0,3,1.0,0,0,0,1,0
720,24,15,23.0,6,29.0,260.0,6,1.0,0,1,0,0,1
721,48,15,4.0,2,25.0,462.0,8,1.0,0,1,0,1,0
722,24,16,7.0,8,27.0,115.0,24,1.0,0,0,1,0,0
723,20,39,12.0,1,29.0,908.0,23,1.0,1,1,0,1,0
724,31,40,23.0,9,25.0,258.0,23,1.0,1,1,0,0,1
725,22,16,19.0,4,5.0,491.0,7,1.0,0,1,0,0,0
726,46,41,25.0,0,10.0,916.0,27,1.0,0,0,0,0,0
727,47,46,11.0,2,23.0,492.0,16,1.0,1,0,1,0,1
728,43,20,2.0,0,11.0,603.0,14,1.0,1,0,1,0,0
729,24,23,18.0,1,3.0,795.0,22,0.0,1,0,0,0,1
730,58,13,22.0,9,22.0,531.0,5,1.0,0,0,0,0,1
731,34,9,1.0,6,30.0,662.0,19,1.0,1,0,1,1,0
732,35,10,29.0,9,21.0,497.0,5,1.0,0,0,0,1,0
733,59,29,13.0,0,3.0,737.0,9,1.0,1,1,0,0,1
734,52,56,14.0,6,21.0,500.0,10,1.0,0,0,1,0,0
735,34,4,1.0,5,10.0,369.0,22,1.0,0,0,1,1,0
736,57,53,28.0,5,23.0,373.0,5,1.0,0,0,0,0,0
737,52,2,16.0,9,12.0,652.0,9,1.0,0,0,0,0,1
738,59,32,2.0,7,11.0,535.0,27,1.0,1,0,1,0,1
739,36,34,5.0,1,11.0,516.0,21,1.0,0,1,0,0,0
740,43,51,2.0,10,22.0,244.0,20,1.0,1,1,0,0,1
741,30,7,20.0,3,22.0,696.0,27,1.0,1,0,1,0,1
742,45,48,19.0,9,10.0,801.0,4,1.0,1,0,1,1,0
743,18,19,14.0,7,11.0,863.0,29,1.0,0,0,1,1,0
744,24,26,12.0,7,22.0,776.0,3,1.0,0,0,0,1,0
745,31,16,15.0,6,0.0,105.0,28,1.0,0,1,0,0,0
746,35,39,7.0,1,15.0,109.0,18,1.0,0,0,1,0,0
747,40,9,14.0,4,12.0,678.0,5,0.0,0,1,0,0,1
748,31,41,30.0,7,10.0,264.0,29,1.0,1,0,0,0,0
749,26,24,14.0,7,3.0,743.0,10,1.0,1,1,0,0,1
750,59,8,3.0,6,23.0,548.0,9,1.0,1,0,1,0,0
751,65,30,10.0,7,12.0,734.0,10,1.0,0,0,1,0,0
752,48,58,15.0,8,1.0,876.0,20,1.0,1,0,1,1,0
753,59,10,9.0,2,7.0,858.0,1,1.0,0,0,1,0,1
754,33,21,10.0,3,27.0,769.0,22,1.0,1,0,0,1,0
755,47,53,30.0,0,10.0,213.0,17,1.0,0,0,0,0,0
756,56,27,28.0,1,27.0,380.0,22,1.0,1,1,0,0,0
757,47,53,30.0,4,28.0,154.0,7,1.0,1,1,0,1,0
758,36,25,2.0,4,29.0,343.0,11,1.0,0,0,0,1,0
759,39,2,9.0,0,13.0,287.0,4,1.0,1,1,0,1,0
760,33,10,8.0,8,15.0,275.0,24,1.0,0,0,1,0,1
761,60,30,8.0,6,8.0,334.0,15,1.0,0,1,0,0,0
762,33,58,24.0,8,3.0,581.0,23,1.0,0,0,1,1,0
763,48,47,17.0,9,0.0,430.0,22,1.0,0,0,1,0,1
764,38,22,3.0,10,3.0,496.0,21,1.0,0,0,1,0,0
765,29,24,26.0,4,4.0,553.0,4,1.0,1,1,0,1,0
766,40,38,28.0,0,6.0,678.0,4,0.0,1,0,0,0,1
767,19,9,23.0,2,29.0,108.0,27,1.0,0,1,0,0,0
768,42,54,3.0,9,22.0,367.0,2,1.0,0,0,0,1,0
769,54,16,14.0,4,24.0,136.0,27,1.0,1,0,1,0,0
770,22,1,24.0,1,18.0,638.0,14,1.0,1,0,0,0,0
771,35,24,19.0,6,4.0,181.0,4,1.0,1,0,0,0,0
772,42,7,25.0,6,19.0,346.0,2,1.0,0,1,0,0,1
773,22,35,6.0,1,6.0,743.0,28,1.0,0,1,0,1,0
774,62,29,27.0,10,16.0,953.0,20,1.0,1,0,1,0,1
775,19,12,17.0,6,15.0,695.0,10,1.0,0,1,0,1,0
776,63,39,3.0,4,18.0,683.0,1,1.0,0,0,1,1,0
777,56,54,11.0,10,0.0,418.0,30,1.0,1,0,0,0,1
